iid,id,gender,partner,pid,match,int_corr,samerace,age_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob
475,10,0,7,487,0,0.34,0,24,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,0,3,0,7,3,3,2,4,5
475,10,0,8,488,0,0.61,0,29,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,0,4,4,6,4,4,4,5,6
475,10,0,9,489,1,0.34,0,28,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,1,7,4,6,6,0,5,5,5
475,10,0,10,490,0,0.53,0,29,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,0,3,3,4,3,3,3,3,4
475,10,0,11,491,0,0.3,1,29,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,1,8,5,7,7,7,6,5,5
475,10,0,12,492,1,0.09,0,30,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,1,6,4,5,5,6,6,5,5
475,10,0,13,493,0,0.11,0,20,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,1,8,5,7,7,7,7,7,5
475,10,0,14,494,0,0.5,0,30,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,0,4,3,4,4,4,4,4,4
475,10,0,15,495,0,0.09,0,32,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,0,4,3,4,5,3,4,4,5
476,11,0,1,481,0,0.41,1,23,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,7,4,5,3,4,3,4,2
476,11,0,2,482,0,0.08,1,30,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,6,7,7,6,8,5,6,4
476,11,0,3,483,0,0.38,1,28,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,4,4,4,7,5,7,5,5
476,11,0,4,484,1,0.27,0,31,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,1,4,8,9,6,5,2,8,7
476,11,0,5,485,1,-0.15,0,29,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,1,7,8,8,8,5,6,8,6
476,11,0,6,486,0,0.47,0,32,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,1,8,8,8,7,8,5,5,6
476,11,0,7,487,0,0.03,0,24,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,4,6,9,2,3,3,3,3
476,11,0,8,488,0,0.31,0,29,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,6,5,6,5,4,3,4,3
476,11,0,9,489,0,0.06,1,28,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,1,7,6,6,5,5,4,5,5
476,11,0,10,490,0,0.11,1,29,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,0,5,8,6,7,3,5,4
476,11,0,11,491,0,0.6,0,29,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,9,5,7,8,6,6,6,5
476,11,0,12,492,0,0.27,0,30,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,1,8,6,7,7,5,4,7,5
476,11,0,13,493,0,-0.05,0,20,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,0,0,0,0,0,0,0,0
476,11,0,14,494,0,0.12,1,30,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,5,4,6,4,4,3,4,3
476,11,0,15,495,0,-0.08,0,32,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,4,3,5,7,3,2,3,3
477,12,0,1,481,0,0.35,0,23,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,0,6,6,6,5,6,7,6,4
477,12,0,2,482,0,0.51,0,30,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,1,6,6,7,8,7,7,6,6
477,12,0,3,483,0,0.51,0,28,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,1,7,7,7,8,7,7,6,6
477,12,0,4,484,0,0.72,0,31,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,0,6,7,8,6,7,6,6,5
477,12,0,5,485,0,-0.2,0,29,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,0,5,6,6,4,0,6,5,4
477,12,0,6,486,0,0.66,1,32,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,0,6,6,8,5,7,7,6,5
477,12,0,7,487,0,-0.15,0,24,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,0,6,8,8,6,6,6,6,5
477,12,0,8,488,0,-0.02,0,29,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,0,6,6,8,7,9,0,6,5
477,12,0,9,489,0,0.12,0,28,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,1,7,6,8,8,7,0,7,6
477,12,0,10,490,0,0.12,0,29,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,0,6,8,8,8,7,5,7,6
477,12,0,11,491,0,0.59,1,29,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,1,9,7,8,8,8,6,7,5
477,12,0,12,492,0,0.32,0,30,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,1,8,7,8,8,8,0,8,6
477,12,0,13,493,0,0,0,20,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,1,8,6,6,7,7,0,7,5
477,12,0,14,494,0,0.29,0,30,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,1,7,6,7,7,7,0,6,5
477,12,0,15,495,0,0.29,0,32,16,19,16,17,15,17,25,20,15,20,10,10,6,8,7,7,7,0,6,7,8,8,7,0,6,5
478,14,0,1,481,0,0.4,1,23,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,0,7,8,8,7,7,7,7,0
478,14,0,2,482,0,0.38,1,30,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,0,7,6,6,6,9,8,5,0
478,14,0,3,483,0,0.61,1,28,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,0,8,7,7,7,7,8,7,0
478,14,0,4,484,0,0.65,0,31,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,0,7,9,9,5,7,5,6,0
478,14,0,5,485,0,0.14,0,29,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,0,6,5,5,5,5,5,5,0
478,14,0,6,486,0,0.37,0,32,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,0,8,9,8,6,7,7,6,0
478,14,0,7,487,0,0.04,0,24,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,0,5,5,5,5,5,5,5,0
478,14,0,8,488,0,-0.19,0,29,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,0,7,6,5,7,7,5,0,0
478,14,0,9,489,1,-0.07,1,28,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,1,8,7,7,7,7,7,7,0
478,14,0,10,490,0,0.15,1,29,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,0,0,0,0,0,0,0,0,0
478,14,0,11,491,1,0.3,0,29,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,1,9,8,9,9,9,9,9,0
478,14,0,12,492,0,0.35,0,30,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,0,9,9,9,9,8,9,9,0
478,14,0,13,493,0,-0.05,0,20,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,0,9,9,9,9,10,9,9,0
478,14,0,14,494,0,0.3,1,30,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,0,5,8,9,8,8,8,8,0
478,14,0,15,495,0,0.07,0,32,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7,0,5,5,5,4,4,3,4,0
479,15,0,1,481,0,0.23,1,23,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,6,8,6,4,5,3,6,8
479,15,0,2,482,0,0.44,1,30,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,1,5,8,8,6,8,2,7,9
479,15,0,3,483,0,0.47,1,28,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,3,6,7,5,4,1,3,6
479,15,0,4,484,0,0.42,0,31,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,2,9,8,2,6,0,3,8
479,15,0,5,485,0,-0.08,0,29,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,1,5,4,1,3,0,2,7
479,15,0,6,486,0,0.37,0,32,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,3,8,9,6,9,1,5,8
479,15,0,7,487,0,-0.29,0,24,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,2,9,8,2,4,2,4,5
479,15,0,8,488,0,-0.03,0,29,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,4,6,8,4,9,2,3,8
479,15,0,9,489,0,-0.07,1,28,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,5,8,8,7,9,3,6,8
479,15,0,10,490,0,-0.09,1,29,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,2,8,7,5,5,0,2,6
479,15,0,11,491,0,0.45,0,29,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,1,7,6,8,7,9,4,7,8
479,15,0,12,492,0,0.54,0,30,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,4,7,8,4,5,2,5,5
479,15,0,13,493,0,0.16,0,20,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,1,7,6,7,7,9,5,6,7
479,15,0,14,494,0,0.27,1,30,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,3,8,7,5,7,2,5,4
479,15,0,15,495,0,0.07,0,32,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,2,6,5,6,4,1,2,8
480,16,0,1,481,0,0.45,1,23,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,0,5,5,5,5,5,5,6,7
480,16,0,2,482,0,0.36,1,30,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,1,7,7,7,7,8,9,0,5
480,16,0,3,483,0,0.59,1,28,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,1,5,8,8,10,7,10,0,0
480,16,0,4,484,0,0.45,0,31,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,0,0,0,0,0,0,0,0,0
480,16,0,5,485,0,0.05,0,29,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,0,2,8,7,6,6,6,0,0
480,16,0,6,486,0,0.55,0,32,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,0,4,10,9,8,9,8,6,7
480,16,0,7,487,0,-0.07,0,24,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,0,2,3,5,1,2,2,4,1
480,16,0,8,488,1,0.11,0,29,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,1,7,9,9,8,8,7,7,10
480,16,0,9,489,1,0.08,1,28,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,1,9,8,8,7,7,9,8,7
480,16,0,10,490,0,0.19,1,29,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,0,3,8,6,6,6,7,6,4
480,16,0,11,491,0,0.54,0,29,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,1,5,7,7,7,7,0,0,0
480,16,0,12,492,1,0.54,0,30,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,1,7,7,9,9,8,8,0,0
480,16,0,13,493,0,-0.14,0,20,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,1,7,9,8,7,0,0,0,0
480,16,0,14,494,0,0.34,1,30,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,1,6,7,9,8,6,9,0,0
480,16,0,15,495,0,-0.19,0,32,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7,0,2,7,7,6,6,8,0,0
481,1,1,1,466,0,0.7,1,24,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,5,7,7,6,6,4,6,5
481,1,1,2,467,1,0.65,1,24,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,1,8,8,7,8,6,7,8,7
481,1,1,3,468,0,0.53,0,25,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,1,7,8,8,7,7,8,8,7
481,1,1,4,469,0,0.3,0,25,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,6,6,7,7,6,3,6,5
481,1,1,5,470,0,0.67,0,29,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,7,7,8,5,7,1,4,1
481,1,1,6,471,0,0.46,0,30,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,3,6,7,6,7,2,2,1
481,1,1,7,472,0,0.6,0,25,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,5,9,8,6,6,3,7,4
481,1,1,8,473,0,0.54,0,34,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,3,7,8,2,6,1,5,1
481,1,1,9,474,0,0.31,0,30,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,1,7,8,7,4,6,7,8,9
481,1,1,10,475,0,0.66,0,27,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,1,5,8,7,7,8,5,7,6
481,1,1,11,476,0,0.41,1,25,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,5,5,5,5,5,1,3,3
481,1,1,12,477,0,0.35,0,27,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,6,8,8,5,5,3,5,1
481,1,1,14,478,0,0.4,1,26,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,1,6,8,7,8,7,7,8,7
481,1,1,15,479,0,0.23,1,27,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,1,8,6,7,7,7,7,7,5
481,1,1,16,480,0,0.45,1,26,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,1,7,6,6,6,5,6,7,7
482,2,1,1,466,0,0.14,1,24,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,0,7,6,7,6,8,6,6,4
482,2,1,2,467,1,0.12,1,24,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,1,8,6,6,6,8,6,7,5
482,2,1,3,468,1,0.17,0,25,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,1,9,7,7,8,6,6,8,6
482,2,1,4,469,0,0.31,0,25,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,1,8,5,6,5,5,4,6,3
482,2,1,5,470,1,0.15,0,29,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,1,8,6,8,6,7,5,6,5
482,2,1,6,471,0,0.11,0,30,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,0,5,6,7,6,7,6,5,4
482,2,1,7,472,1,0.36,0,25,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,1,8,6,6,6,6,6,6,5
482,2,1,8,473,0,0.14,0,34,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,0,5,5,6,5,5,5,5,4
482,2,1,9,474,0,0.22,0,30,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,1,7,7,8,6,6,6,6,6
482,2,1,10,475,0,0.22,0,27,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,0,5,7,7,7,5,8,6,9
482,2,1,11,476,0,0.08,1,25,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,0,6,6,7,6,6,6,6,4
482,2,1,12,477,0,0.51,0,27,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,0,5,6,8,5,6,6,6,6
482,2,1,14,478,0,0.38,1,26,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,0,5,6,7,5,8,7,5,6
482,2,1,15,479,0,0.44,1,27,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,0,6,7,7,5,6,5,6,6
482,2,1,16,480,0,0.36,1,26,20,10,22,20,15,13,14,20,18,18,20,10,7,10,9,8,8,0,0,0,0,0,0,0,0,0
483,3,1,1,466,0,0.74,1,24,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,0,7,10,9,9,6,3,7,7
483,3,1,2,467,0,0.83,1,24,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,0,7,8,9,9,7,9,8,8
483,3,1,3,468,0,0.71,0,25,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,0,10,9,10,10,10,10,9,9
483,3,1,4,469,0,0.56,0,25,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,1,9,10,10,10,10,9,9,8
483,3,1,5,470,0,0.64,0,29,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,0,10,9,10,10,10,9,9,9
483,3,1,6,471,0,0.32,0,30,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,0,7,9,10,9,10,5,8,7
483,3,1,7,472,0,0.61,0,25,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,0,8,10,10,10,7,8,7,8
483,3,1,8,473,0,0.58,0,34,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,0,6,10,9,10,9,10,7,6
483,3,1,9,474,0,0.42,0,30,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,0,8,10,10,10,10,9,8,9
483,3,1,10,475,0,0.56,0,27,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,0,7,10,8,9,7,6,6,9
483,3,1,11,476,0,0.38,1,25,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,0,8,10,8,9,7,5,6,10
483,3,1,12,477,0,0.51,0,27,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,0,9,10,10,9,8,5,7,7
483,3,1,14,478,0,0.61,1,26,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,0,9,10,10,9,9,9,9,9
483,3,1,15,479,0,0.47,1,27,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,0,9,10,10,10,8,5,8,8
483,3,1,16,480,0,0.59,1,26,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,0,9,10,9,10,9,6,8,9
484,4,1,1,466,0,0.43,0,24,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,10,6,10,10,0,0,8,3
484,4,1,2,467,0,0.56,0,24,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,9,6,8,7,0,0,7,3
484,4,1,3,468,0,0.55,0,25,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,9,8,9,8,9,0,7,5
484,4,1,4,469,0,0.02,1,25,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,9,8,9,8,0,0,7,5
484,4,1,5,470,0,0.43,1,29,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,9,8,10,8,7,7,7,3
484,4,1,6,471,0,0.09,1,30,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,8,7,10,10,8,7,7,6
484,4,1,7,472,0,0.87,0,25,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,7,5,9,8,9,0,7,6
484,4,1,8,473,1,0.62,1,34,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,7,7,8,5,9,8,6,5
484,4,1,9,474,0,0.54,0,30,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,9,9,9,9,0,8,7,6
484,4,1,10,475,0,0.38,0,27,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,8,7,7,7,0,7,5,3
484,4,1,11,476,1,0.27,0,25,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,9,9,7,8,0,0,8,5
484,4,1,12,477,0,0.72,0,27,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,7,9,9,7,0,0,8,3
484,4,1,14,478,0,0.65,0,26,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,10,9,10,7,10,0,9,3
484,4,1,15,479,0,0.42,0,27,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,8,7,8,6,0,6,7,3
484,4,1,16,480,0,0.45,0,26,16,16,20,16,16,16,25,10,25,15,5,20,4,8,2,9,9,1,10,10,10,10,10,10,6,2
485,5,1,1,466,0,0.36,0,24,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1,9,10,10,9,10,8,9,6
485,5,1,2,467,0,-0.09,0,24,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1,9,10,10,10,10,9,9,6
485,5,1,3,468,0,-0.12,0,25,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1,10,10,10,10,10,9,10,7
485,5,1,4,469,1,0.51,0,25,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1,9,9,10,9,10,7,8,5
485,5,1,5,470,0,0.17,0,29,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1,10,10,10,10,10,10,10,8
485,5,1,6,471,0,0.09,0,30,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1,10,10,10,9,10,8,9,7
485,5,1,7,472,0,-0.05,0,25,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1,10,10,9,10,10,7,9,8
485,5,1,8,473,0,-0.12,0,34,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,0,9,10,10,8,10,7,8,5
485,5,1,9,474,0,-0.3,1,30,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1,10,10,10,10,10,9,10,9
485,5,1,10,475,0,0.22,0,27,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1,9,10,10,10,10,10,9,9
485,5,1,11,476,1,-0.15,0,25,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1,10,10,10,10,10,9,10,8
485,5,1,12,477,0,-0.2,0,27,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1,10,10,10,10,9,8,9,6
485,5,1,14,478,0,0.14,0,26,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1,10,10,9,10,10,10,9,7
485,5,1,15,479,0,-0.08,0,27,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1,9,10,10,10,10,9,9,5
485,5,1,16,480,0,0.05,0,26,20,15,20,15,15,15,15,20,15,15,20,15,8,8,7,8,7,1,10,10,10,10,10,10,10,7
486,6,1,1,466,0,0.4,0,24,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,1,7,8,7,9,6,7,7,4
486,6,1,2,467,0,0.59,0,24,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,0,9,7,7,4,8,6,5,2
486,6,1,3,468,0,0.51,0,25,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,0,9,8,7,8,8,7,0,0
486,6,1,4,469,0,0.17,0,25,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,0,8,7,6,8,6,5,6,3
486,6,1,5,470,0,0.52,0,29,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,0,8,5,8,7,9,8,0,0
486,6,1,6,471,0,0.39,0,30,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,0,6,7,8,6,8,8,6,4
486,6,1,7,472,0,0.74,1,25,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,0,4,7,7,6,8,6,4,3
486,6,1,8,473,0,0.53,0,34,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,0,5,7,6,4,5,6,3,2
486,6,1,9,474,1,0.5,0,30,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,1,9,7,6,9,9,6,7,6
486,6,1,10,475,0,0.58,1,27,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,0,5,7,6,5,7,5,7,4
486,6,1,11,476,0,0.47,0,25,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,0,8,8,7,6,7,5,7,3
486,6,1,12,477,0,0.66,1,27,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,0,4,6,7,7,6,9,6,5
486,6,1,14,478,0,0.37,0,26,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,1,8,8,8,8,8,6,9,8
486,6,1,15,479,0,0.37,0,27,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,1,9,7,8,7,7,6,7,5
486,6,1,16,480,0,0.55,0,26,20,20,20,15,10,15,10,25,25,15,15,10,7,10,8,9,9,0,6,8,9,6,7,7,7,4
487,7,1,1,466,0,0.46,0,24,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,1,7,6,8,5,7,2,7,4
487,7,1,2,467,0,0.24,0,24,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,0,8,5,5,5,9,2,6,4
487,7,1,3,468,0,0.31,0,25,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,1,4,7,8,6,8,2,7,3
487,7,1,4,469,0,0.42,1,25,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,1,7,7,7,5,5,3,6,4
487,7,1,5,470,0,0.5,1,29,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,1,7,4,7,4,8,2,5,2
487,7,1,6,471,0,0.3,1,30,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,1,5,4,6,5,6,2,5,3
487,7,1,7,472,0,0.04,0,25,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,1,7,5,7,5,5,3,5,3
487,7,1,8,473,0,0.64,1,34,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,0,5,5,6,5,6,5,5,4
487,7,1,9,474,0,-0.21,0,30,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,1,7,6,7,7,7,5,8,6
487,7,1,10,475,0,0.34,0,27,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,0,6,4,8,7,8,2,6,5
487,7,1,11,476,0,0.03,0,25,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,0,7,8,5,5,6,1,3,2
487,7,1,12,477,0,-0.15,0,27,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,0,5,8,8,6,0,5,7,4
487,7,1,14,478,0,0.04,0,26,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,1,6,5,8,6,7,3,7,5
487,7,1,15,479,0,-0.29,0,27,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,1,8,6,7,7,5,2,7,4
487,7,1,16,480,0,-0.07,0,26,25,26,15,10,9,15,15,15,15,20,20,15,7,9,6,8,5,0,5,4,5,5,4,2,4,3
488,8,1,1,466,0,0.31,0,24,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,1,8,8,8,8,8,8,8,8
488,8,1,2,467,0,0.49,0,24,15,20,20,20,5,20,20,20,20,20,10,10,5,10,7,10,8,1,8,8,8,8,8,8,8,8
